                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 3 2018                               
                        UCC -dir hadoop-0.16.0 -outdir out/hadoop-0.16.0-ucc                        

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
Lines,Lines,Whole,Embedded,Direct.,Decl.,Instr.,SLOC,SLOC,Type,Name
175,24,41,0,6,6,67,79,110,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/io/TextSequence.java
442,56,119,3,22,20,146,188,267,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/ipc/HbaseRPC.java
34,2,28,0,1,1,1,3,4,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/LeaseListener.java
377,31,118,0,6,15,128,149,228,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/Leases.java
307,19,116,0,10,13,89,112,172,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/LocalHBaseCluster.java
41,3,27,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/LockException.java
29,2,23,0,1,1,1,3,4,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/LogRollListener.java
184,20,53,0,10,12,61,83,111,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/BuildTableIndex.java
156,13,62,0,14,8,34,56,81,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/GroupingTableMap.java
54,7,28,0,7,0,6,13,19,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/IdentityTableMap.java
50,5,27,0,7,0,5,12,18,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/IdentityTableReduce.java
419,66,23,0,23,28,185,236,330,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/IndexConfiguration.java
159,18,31,0,17,6,55,78,110,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/IndexOutputFormat.java
107,13,27,0,17,6,26,49,67,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/IndexTableReduce.java
51,7,25,0,6,1,7,14,19,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/LuceneDocumentWrapper.java
210,23,70,0,20,9,54,83,117,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/TableInputFormat.java
75,4,43,0,13,1,8,22,28,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/TableMap.java
126,18,39,2,18,5,22,45,69,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java
67,4,38,0,12,1,5,18,25,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/TableReduce.java
103,13,39,0,6,3,30,39,51,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/mapred/TableSplit.java
41,3,27,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/MasterNotRunningException.java
42,4,27,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/NoServerForRegionException.java
44,5,28,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/NotServingRegionException.java
44,5,28,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/RegionServerRunningException.java
44,3,35,0,2,2,1,5,6,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/RegionUnavailableListener.java
106,11,50,0,5,0,28,33,45,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/RemoteExceptionHandler.java
239,29,73,0,9,13,79,101,137,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/rest/Dispatcher.java
262,26,97,0,17,13,60,90,139,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/rest/GenericHandler.java
107,13,28,0,10,0,30,40,66,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/rest/MetaHandler.java
329,40,80,0,20,11,98,129,209,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/rest/ScannerHandler.java
491,48,114,2,26,15,164,205,329,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/rest/TableHandler.java
141,13,40,0,12,9,45,66,88,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/Shell.java
38,3,24,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/TableExistsException.java
41,3,27,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/TableNotDisabledException.java
37,4,22,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/TableNotFoundException.java
111,12,26,0,8,3,43,54,73,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/AlreadyExists.java
277,19,27,0,8,17,157,182,231,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/ColumnDescriptor.java
34,4,22,0,6,0,1,7,8,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/Constants.java
6873,542,241,0,8,316,4172,4496,6090,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/Hbase.java
111,12,26,0,8,3,43,54,73,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/IllegalArgument.java
112,12,27,0,8,3,43,54,73,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/IOError.java
156,13,25,0,8,7,75,90,118,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/Mutation.java
111,12,26,0,8,3,43,54,73,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/NotFound.java
111,12,26,0,8,3,43,54,73,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/RegionDescriptor.java
153,12,26,0,8,8,70,86,115,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/generated/ScanEntry.java
647,53,96,0,38,30,256,324,498,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/ThriftServer.java
89,7,34,0,7,0,27,34,48,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/thrift/ThriftUtilities.java
42,4,27,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/UnknownScannerException.java
1638,196,633,187,22,94,382,498,809,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Base64.java
114,10,46,0,11,5,27,43,58,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/FSUtils.java
239,20,81,0,13,10,82,105,138,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/InfoServer.java
234,8,151,2,1,5,68,74,75,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/JenkinsHash.java
114,6,58,0,4,2,29,35,50,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Keying.java
548,89,64,2,35,26,203,264,395,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Migrate.java
72,5,39,0,2,3,14,19,28,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Sleeper.java
60,5,34,0,4,1,10,15,21,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Threads.java
187,11,81,0,12,1,50,63,95,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Writables.java
42,4,27,0,2,1,5,8,11,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/WrongRegionException.java
242,23,86,10,5,5,65,75,133,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/onelab/filter/BloomFilter.java
236,28,87,11,4,6,62,72,121,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/onelab/filter/CountingBloomFilter.java
298,38,116,12,4,2,84,90,144,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/onelab/filter/DynamicBloomFilter.java
199,19,123,5,7,9,28,44,57,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/onelab/filter/Filter.java
120,9,78,4,2,4,17,23,33,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/onelab/filter/HashFunction.java
173,20,87,6,5,5,38,48,66,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/onelab/filter/Key.java
91,4,80,1,1,4,1,6,7,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/onelab/filter/RemoveScheme.java
450,64,141,22,9,24,143,176,245,CODE,hadoop-0.16.0/src/contrib/hbase/src/java/org/onelab/filter/RetouchedBloomFilter.java
152,26,37,0,8,8,48,64,89,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/AbstractMergeTestBase.java
73,6,33,0,3,0,21,24,34,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/DFSAbort.java
471,33,104,0,24,31,182,237,334,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/DisabledTestScanner2.java
93,14,34,0,7,4,26,37,45,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestInclusiveStopRowFilter.java
98,12,37,0,7,3,28,38,49,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestPageRowFilter.java
197,25,59,0,12,11,64,87,113,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestRegExpRowFilter.java
186,30,59,0,12,10,59,81,97,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestRowFilterSet.java
93,14,34,0,7,4,26,37,45,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestStopRowFilter.java
149,23,48,0,7,3,47,57,78,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestWhileMatchRowFilter.java
137,14,46,0,5,5,41,51,77,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/HBaseClusterTestCase.java
568,33,208,0,13,34,169,216,327,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/HBaseTestCase.java
176,12,50,1,16,14,53,83,114,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/hql/TestHQL.java
89,8,24,0,12,5,28,45,57,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/io/TestHbaseObjectWritable.java
53,5,24,0,3,0,17,20,24,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/io/TestTextSequence.java
268,53,35,2,11,21,84,116,180,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/MapFilePerformanceEvaluation.java
324,42,50,0,36,22,118,176,232,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/mapred/TestTableIndex.java
441,61,80,0,27,25,152,204,300,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/mapred/TestTableMapReduce.java
276,24,118,0,9,8,76,93,134,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/MiniHBaseCluster.java
349,26,95,0,12,10,124,146,228,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/MultiRegionTable.java
60,7,29,0,5,2,9,16,24,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/OOMEHMaster.java
61,7,27,0,6,1,11,18,27,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/OOMERegionServer.java
685,72,132,1,27,52,252,331,481,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/PerformanceEvaluation.java
152,16,43,1,12,4,55,71,93,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/StaticTestEnvironment.java
104,11,33,0,6,8,33,47,60,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestBatchUpdate.java
277,32,43,16,5,10,40,55,202,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestBloomFilters.java
190,13,63,5,8,10,70,88,114,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestCompaction.java
72,6,29,0,3,1,30,34,37,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestCompare.java
163,19,31,0,6,8,76,90,113,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestDeleteAll.java
164,19,38,0,7,8,71,86,107,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestDeleteFamily.java
155,34,38,0,9,9,48,66,83,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestGet.java
254,33,45,0,8,12,116,136,176,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestGet2.java
209,34,37,0,6,23,73,102,138,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHBaseCluster.java
146,8,35,0,8,7,64,79,103,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHLog.java
162,19,44,0,7,16,47,70,99,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHMemcache.java
812,129,79,0,11,87,325,423,604,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHRegion.java
386,18,85,0,11,12,175,198,283,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHStoreFile.java
185,36,47,0,7,9,62,78,102,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHTable.java
89,7,29,0,7,4,28,39,53,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestInfoServers.java
68,9,27,0,4,3,13,20,32,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestListTables.java
200,29,48,3,7,11,73,91,123,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestLogRolling.java
88,10,31,0,4,5,27,36,47,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMasterAdmin.java
42,4,25,0,2,0,8,10,13,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMergeMeta.java
42,3,26,0,2,0,7,9,13,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMergeTable.java
99,18,31,0,2,8,24,34,50,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMultipleUpdates.java
198,12,64,4,8,7,77,92,122,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestRegionServerExit.java
253,62,48,0,8,15,88,111,143,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestScanner.java
161,17,28,0,8,11,62,81,116,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestScannerAPI.java
52,6,19,0,6,0,16,22,27,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestSerialization.java
229,17,70,0,9,9,84,102,142,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestSplit.java
121,6,35,0,4,4,44,52,80,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestTable.java
343,32,107,2,7,21,127,155,204,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestTimestamp.java
63,5,30,0,2,1,14,17,28,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestToString.java
67,7,28,0,5,4,7,16,32,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/util/TestBase64.java
64,7,28,0,2,2,17,21,29,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/util/TestKeying.java
188,37,40,0,17,4,67,88,111,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/util/TestMigrate.java
94,7,73,0,4,0,6,10,14,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/onelab/test/StringKey.java
115,6,64,1,4,0,37,41,45,CODE,hadoop-0.16.0/src/contrib/hbase/src/test/org/onelab/test/TestFilter.java
105,10,30,0,4,12,33,49,65,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/Environment.java
39,4,21,0,2,2,7,11,14,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/HadoopStreaming.java
205,15,31,1,5,17,94,116,159,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/JarBuilder.java
147,14,52,3,3,12,42,57,81,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PathFinder.java
130,16,28,0,12,5,42,59,86,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeMapper.java
566,68,60,3,20,72,253,345,438,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeMapRed.java
124,13,26,0,12,4,43,59,85,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeReducer.java
153,23,35,1,13,18,44,75,95,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamBaseRecordReader.java
83,13,25,0,7,2,24,33,45,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamInputFormat.java
1071,105,93,8,42,96,472,610,873,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamJob.java
38,5,22,0,5,0,3,8,11,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamLineRecordReader.java
28,4,20,0,2,0,1,3,4,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamOutputFormat.java
38,5,22,0,5,0,3,8,11,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamSequenceRecordReader.java
493,54,40,3,15,48,237,300,399,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamUtil.java
304,37,34,13,12,41,130,183,233,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamXmlRecordReader.java
163,13,82,0,6,7,37,50,68,CODE,hadoop-0.16.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/UTF8ByteArrayUtils.java
57,8,21,0,3,3,12,18,28,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/StreamAggregate.java
61,10,20,0,5,0,11,16,31,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestGzipInput.java
157,13,22,0,15,18,60,93,122,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestMultipleArchiveFiles.java
138,11,25,0,9,17,50,76,102,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestMultipleCachefiles.java
116,13,28,0,7,7,37,51,75,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamAggregate.java
125,14,27,0,8,8,38,54,84,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamDataProtocol.java
319,33,39,3,17,19,139,175,247,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamedMerge.java
119,14,29,0,7,7,39,53,76,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreaming.java
85,10,28,1,7,4,16,27,47,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamingFailure.java
117,13,26,0,7,8,38,53,78,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamReduceNone.java
88,9,22,0,4,4,30,38,57,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamXmlRecordReader.java
126,11,25,0,9,13,43,65,90,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestSymLink.java
116,17,28,0,3,8,39,50,71,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TrApp.java
57,6,22,0,3,4,12,19,29,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/UniqApp.java
58,7,19,0,5,4,16,25,32,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/UtilTest.java
64,14,23,0,11,1,9,21,27,CODE,hadoop-0.16.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/ValueCountReduce.java
77,8,33,0,10,3,13,26,36,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/AggregateWordCount.java
81,10,39,0,9,2,12,23,32,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/AggregateWordHistogram.java
438,30,138,0,4,17,187,208,270,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/dancing/DancingLinks.java
207,20,59,0,13,17,66,96,128,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/dancing/DistributedPentomino.java
70,7,31,0,1,1,26,28,32,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/dancing/OneSidedPentomino.java
450,39,124,0,2,46,154,202,287,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/dancing/Pentomino.java
318,23,101,0,3,29,109,141,194,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/dancing/Sudoku.java
59,4,21,0,4,7,11,22,34,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/ExampleDriver.java
97,20,18,3,12,1,36,49,59,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/Grep.java
162,16,37,1,15,10,56,81,109,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/Join.java
254,35,52,0,24,17,84,125,167,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/PiEstimator.java
757,28,78,1,21,18,69,108,651,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/RandomTextWriter.java
289,28,83,0,27,16,90,133,178,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/RandomWriter.java
198,25,27,0,21,13,76,110,146,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/SleepJob.java
161,18,37,1,14,8,54,76,106,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/Sort.java
157,18,43,0,21,6,45,72,96,CODE,hadoop-0.16.0/src/examples/org/apache/hadoop/examples/WordCount.java
29,4,20,0,1,1,2,4,5,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/conf/Configurable.java
1020,81,391,10,39,40,320,399,548,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/conf/Configuration.java
46,8,22,0,1,1,9,11,16,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/conf/Configured.java
31,3,21,0,2,0,3,5,7,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/AlreadyBeingCreatedException.java
1512,129,386,10,47,82,532,661,997,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/Balancer.java
154,17,47,1,3,4,57,64,90,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/Block.java
144,18,40,2,3,1,59,63,86,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/BlockCommand.java
2215,342,332,12,28,163,786,977,1541,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/BlockCrcUpgrade.java
114,14,57,0,1,4,25,30,43,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/BlockListAsLongs.java
382,41,96,9,2,18,169,189,245,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/BlocksMap.java
116,16,35,2,7,5,36,48,65,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/BlocksWithLocations.java
131,20,54,0,6,0,29,35,57,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/ChecksumDistributedFileSystem.java
440,36,347,0,5,32,1,38,57,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/ClientProtocol.java
925,147,108,11,29,80,355,464,670,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DataBlockScanner.java
248,31,59,2,4,16,87,107,158,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DataChecksum.java
145,16,36,0,9,22,37,68,93,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/datanode/metrics/DataNodeMetrics.java
336,48,145,1,4,4,90,98,143,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/datanode/metrics/DataNodeStatistics.java
291,48,200,0,1,40,1,42,43,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/datanode/metrics/DataNodeStatisticsMBean.java
61,7,46,0,2,4,1,7,8,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/datanode/metrics/FSDatasetMBean.java
2679,244,489,89,25,177,1138,1340,1946,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DataNode.java
357,36,113,3,3,12,131,146,208,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DatanodeDescriptor.java
176,21,73,4,6,5,48,59,82,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DatanodeID.java
315,38,73,3,15,16,144,175,204,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DatanodeInfo.java
149,13,100,6,3,18,2,23,36,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DatanodeProtocol.java
