                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 3 2018                               
                   UCC -dir apache-log4j-2.4-src -outdir out/apache-log4j-2.4-ucc                   

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
Lines,Lines,Whole,Embedded,Direct.,Decl.,Instr.,SLOC,SLOC,Type,Name
25,2,19,0,1,0,2,3,4,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/Reconfigurable.java
76,10,51,0,6,5,2,13,15,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/ReliabilityStrategy.java
69,5,35,0,3,2,13,18,29,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/ReliabilityStrategyFactory.java
21,1,19,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/status/package-info.java
225,22,73,0,16,12,70,98,130,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/status/StatusConfiguration.java
20,0,19,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/xml/package-info.java
343,23,41,0,38,21,157,216,279,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/xml/XmlConfiguration.java
55,5,31,0,6,0,6,12,19,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/xml/XmlConfigurationFactory.java
20,0,19,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/yaml/package-info.java
55,8,16,0,8,1,13,22,31,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/yaml/YamlConfiguration.java
73,10,19,0,7,1,18,26,44,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/config/yaml/YamlConfigurationFactory.java
47,4,37,0,1,3,1,5,6,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/ErrorHandler.java
171,16,76,0,8,5,37,50,79,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/AbstractFilter.java
134,15,49,0,5,2,38,45,70,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/AbstractFilterable.java
298,49,75,0,17,16,84,117,174,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/BurstFilter.java
273,24,95,0,17,7,78,102,154,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/CompositeFilter.java
191,18,28,0,17,8,74,99,145,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/DynamicThresholdFilter.java
62,7,44,0,4,4,2,10,11,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/Filterable.java
115,14,38,0,11,3,25,39,63,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/LevelRangeFilter.java
160,14,19,0,19,14,58,91,127,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/MapFilter.java
98,14,27,0,11,2,21,34,57,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/MarkerFilter.java
24,0,23,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/package-info.java
168,15,42,0,17,9,47,73,111,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/RegexFilter.java
145,10,27,0,18,9,49,76,108,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/StructuredDataFilter.java
155,13,19,0,19,14,51,84,123,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/ThreadContextMapFilter.java
104,14,31,0,11,2,23,36,59,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/ThresholdFilter.java
141,14,50,0,11,10,32,53,77,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/filter/TimeFilter.java
133,13,95,0,5,2,12,19,25,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/Filter.java
33,4,22,0,2,1,2,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/ContextAnchor.java
51,5,31,0,7,0,3,10,15,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/DefaultLogEventFactory.java
116,14,26,0,2,6,48,56,76,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/ExtendedClassInfo.java
140,20,30,0,2,5,55,62,90,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/ExtendedStackTraceElement.java
274,21,95,0,18,6,81,105,158,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/Log4jContextFactory.java
762,72,187,7,23,54,276,353,503,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/Log4jLogEvent.java
35,5,19,0,7,1,1,9,11,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/LogEventFactory.java
20,0,19,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/package-info.java
245,25,96,0,7,23,60,90,124,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/ThrowableFormatOptions.java
660,52,182,0,16,35,257,308,426,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/ThrowableProxy.java
90,17,22,0,9,11,3,23,51,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/ExtendedStackTraceElementMixIn.java
67,7,33,0,9,0,13,22,27,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/Initializers.java
34,1,19,0,1,11,1,13,14,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/JsonConstants.java
45,6,23,0,7,1,4,12,16,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/LevelMixIn.java
55,6,22,0,10,2,9,21,27,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/ListOfMapEntryDeserializer.java
53,6,21,0,9,2,8,19,26,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/ListOfMapEntrySerializer.java
48,6,25,0,5,1,7,13,17,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/Log4jJsonModule.java
40,5,25,0,3,1,4,8,10,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/Log4jJsonObjectMapper.java
82,6,28,0,8,4,23,35,48,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/Log4jStackTraceElementDeserializer.java
46,6,24,0,4,1,7,12,16,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/Log4jXmlModule.java
41,5,25,0,4,1,4,9,11,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/Log4jXmlObjectMapper.java
128,22,16,0,18,17,2,37,90,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/LogEventMixIn.java
110,13,25,0,6,4,38,48,72,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/MapEntry.java
76,7,46,0,7,3,2,12,23,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/MarkerMixIn.java
45,7,21,0,7,0,5,12,17,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/MessageSerializer.java
51,7,22,0,9,1,7,17,22,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/MutableThreadContextStackDeserializer.java
21,0,20,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/package-info.java
47,8,21,0,7,1,5,13,18,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/SimpleMessageDeserializer.java
62,7,27,0,5,4,2,11,28,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/StackTraceElementMixIn.java
80,17,19,0,7,13,1,21,44,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/ThrowableProxyMixIn.java
38,1,19,0,1,15,1,17,18,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jackson/XmlConstants.java
93,12,33,0,5,6,21,32,48,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/AppenderAdmin.java
93,7,77,0,1,6,1,8,9,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/AppenderAdminMBean.java
134,18,48,0,4,6,31,41,68,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/AsyncAppenderAdmin.java
131,12,104,0,1,12,1,14,15,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/AsyncAppenderAdminMBean.java
70,8,37,0,4,3,11,18,25,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/ContextSelectorAdmin.java
55,2,48,0,1,2,1,4,5,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/ContextSelectorAdminMBean.java
115,15,33,0,8,7,30,45,67,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/LoggerConfigAdmin.java
115,10,93,0,1,9,1,11,12,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/LoggerConfigAdminMBean.java
253,26,39,0,31,14,92,137,188,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/LoggerContextAdmin.java
180,18,140,0,5,14,2,21,22,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/LoggerContextAdminMBean.java
20,0,19,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/package-info.java
77,12,26,0,4,7,16,27,39,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/RingBufferAdmin.java
71,4,60,0,1,4,1,6,7,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/RingBufferAdminMBean.java
381,43,84,2,28,30,135,193,254,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/Server.java
174,20,52,0,13,8,48,69,102,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/StatusLoggerAdmin.java
121,12,94,0,4,8,2,14,15,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/jmx/StatusLoggerAdminMBean.java
79,10,23,0,4,5,23,32,46,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/AbstractCsvLayout.java
62,8,23,0,6,7,12,25,31,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/AbstractJacksonLayout.java
90,11,49,0,7,5,10,22,30,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/AbstractLayout.java
90,13,42,0,4,2,18,24,35,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/AbstractStringLayout.java
108,11,31,0,13,1,30,44,66,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/CsvLogEventLayout.java
104,11,36,0,14,1,20,35,57,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/CsvParameterLayout.java
229,26,48,0,25,13,69,107,155,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/GelfLayout.java
412,57,59,1,22,27,176,225,296,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/HtmlLayout.java
133,26,17,0,16,7,37,60,90,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/JacksonFactory.java
890,12,818,0,10,3,23,36,60,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/JsonLayout.java
98,12,32,0,11,6,20,37,54,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/LoggerFields.java
24,0,23,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/package-info.java
388,50,133,0,21,22,86,129,205,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/PatternLayout.java
716,72,92,1,39,72,289,400,552,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/Rfc5424Layout.java
119,15,42,0,10,2,29,41,62,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/SerializedLayout.java
150,16,55,0,19,10,33,62,79,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/SyslogLayout.java
297,12,219,0,11,3,30,44,66,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/layout/XmlLayout.java
101,10,79,0,3,6,2,11,12,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/Layout.java
66,9,40,0,1,5,3,9,17,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/LifeCycle.java
180,21,132,0,8,10,8,26,27,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/LogEvent.java
42,5,20,0,2,1,9,12,17,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/LogEventListener.java
391,40,123,0,18,13,136,167,228,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/Logger.java
553,51,198,2,31,12,174,217,304,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/LoggerContext.java
36,3,26,0,1,0,3,4,7,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/AbstractLookup.java
49,4,30,0,4,0,5,9,15,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/ContextMapLookup.java
74,7,30,0,10,2,14,26,37,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/DateLookup.java
38,3,25,0,3,0,3,6,10,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/EnvironmentLookup.java
186,17,53,0,11,13,54,78,116,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/Interpolator.java
119,12,48,0,5,2,26,33,59,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/JavaLookup.java
52,8,25,0,5,2,7,14,19,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/JmxRuntimeInputArgumentsLookup.java
77,7,33,0,9,4,15,28,37,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/JndiLookup.java
77,11,18,0,8,5,20,33,48,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/Log4jLookup.java
91,10,54,0,4,1,12,17,27,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/MainMapLookup.java
155,15,67,0,7,8,35,50,73,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/MapLookup.java
46,7,21,0,5,1,6,12,18,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/MarkerLookup.java
23,0,22,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/package-info.java
70,5,31,0,9,6,11,26,34,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/ResourceBundleLookup.java
102,5,90,0,2,3,1,6,7,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/StrLookup.java
436,38,258,0,4,14,76,94,140,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/StrMatcher.java
1355,75,821,1,10,38,278,326,459,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/StrSubstitutor.java
58,4,30,0,4,0,12,16,24,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/StructuredDataLookup.java
50,4,25,0,7,2,6,15,21,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/SystemPropertiesLookup.java
80,8,45,0,8,4,10,22,27,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/AbstractSocketManager.java
24,2,16,0,2,2,1,5,6,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/Advertiser.java
133,16,27,0,11,14,41,66,90,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/DatagramOutputStream.java
120,11,50,0,10,5,27,42,59,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/DatagramSocketManager.java
146,9,93,0,2,1,12,15,44,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/Facility.java
143,15,52,0,8,3,36,47,76,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/JndiManager.java
90,14,19,0,8,1,31,40,57,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/MimeMessageBuilder.java
71,9,26,0,5,6,17,28,36,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/mom/jms/JmsQueueReceiver.java
70,8,26,0,5,6,17,28,36,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/mom/jms/JmsTopicReceiver.java
26,1,24,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/mom/jms/package-info.java
233,16,49,1,11,15,88,114,168,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/MulticastDnsAdvertiser.java
27,0,26,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/package-info.java
81,10,42,0,2,2,16,20,29,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/Priority.java
38,2,27,0,1,0,4,5,9,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/Protocol.java
44,7,23,0,5,2,3,10,14,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/AbstractLogEventBridge.java
132,17,41,0,18,5,33,56,74,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/AbstractSocketServer.java
103,13,27,0,10,16,24,50,63,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/InputStreamLogEventBridge.java
117,14,21,0,15,5,30,50,82,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/JmsServer.java
88,8,21,0,6,10,25,41,59,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/JsonInputStreamLogEventBridge.java
57,5,43,0,5,1,2,8,9,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/LogEventBridge.java
45,5,19,0,6,0,7,13,21,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/ObjectInputStreamLogEventBridge.java
24,1,22,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/package-info.java
37,5,22,0,4,0,3,7,10,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/SecureTcpSocketServer.java
258,22,97,0,15,7,78,100,139,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/TcpSocketServer.java
186,13,77,0,12,5,56,73,96,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/UdpSocketServer.java
54,8,19,0,5,6,10,21,27,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/server/XmlInputStreamLogEventBridge.java
130,7,80,0,2,1,19,22,43,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/Severity.java
356,44,32,0,29,29,149,207,280,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/SmtpManager.java
76,6,19,0,8,2,31,41,51,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/AbstractKeyStoreConfiguration.java
75,8,35,0,8,1,10,19,32,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/KeyStoreConfiguration.java
28,2,19,0,1,1,3,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/KeyStoreConfigurationException.java
20,0,19,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/package-info.java
246,30,28,0,17,7,105,129,188,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/SslConfiguration.java
27,3,19,0,1,2,1,4,5,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/SslConfigurationDefaults.java
28,2,19,0,1,1,3,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/SslConfigurationException.java
96,12,19,0,2,5,39,46,65,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/StoreConfiguration.java
32,3,19,0,1,1,5,7,10,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/StoreConfigurationException.java
73,8,35,0,7,1,10,18,30,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/TrustStoreConfiguration.java
28,2,19,0,1,1,3,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/TrustStoreConfigurationException.java
186,24,33,0,16,11,66,93,129,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/SslSocketManager.java
303,32,67,0,18,21,110,149,204,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/net/TcpSocketManager.java
101,14,26,0,13,2,27,42,61,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/osgi/Activator.java
89,5,24,0,12,1,33,46,60,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/osgi/BundleContextSelector.java
21,1,19,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/osgi/package-info.java
20,0,19,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/package-info.java
85,8,57,0,3,3,8,14,20,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/AbstractPatternConverter.java
382,41,187,1,9,10,79,98,154,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/AbstractStyleNameConverter.java
24,1,20,0,1,0,1,2,3,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/AnsiConverter.java
334,47,194,0,7,8,29,44,93,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/AnsiEscape.java
30,2,24,0,1,1,1,3,4,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ArrayPatternConverter.java
387,57,189,0,8,28,67,103,141,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/CachedDateFormat.java
67,7,36,0,3,1,11,15,24,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ClassNamePatternConverter.java
31,2,19,0,5,1,1,7,10,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ConverterKeys.java
249,38,60,0,10,10,80,100,151,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/DatePatternConverter.java
108,7,34,0,6,2,39,47,67,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/EncodingPatternConverter.java
94,6,39,0,6,4,25,35,49,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ExtendedThrowablePatternConverter.java
51,4,30,0,2,0,8,10,17,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/FileDatePatternConverter.java
63,7,34,0,3,1,10,14,22,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/FileLocationPatternConverter.java
174,20,85,0,1,8,43,52,69,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/FormattingInfo.java
63,7,34,0,3,1,10,14,22,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/FullLocationPatternConverter.java
240,19,105,0,12,16,60,88,116,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/HighlightConverter.java
75,9,34,0,3,1,16,20,32,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/IntegerPatternConverter.java
138,11,49,1,8,13,36,57,78,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/LevelPatternConverter.java
63,6,34,0,3,1,10,14,23,CODE,apache-log4j-2.4-src/log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/LineLocationPatternConverter.java
